frame,class_name,confidence,x1,y1,x2,y2
65,person,0.5145010352134705,1213,79,1237,129
65,person,0.43569234013557434,678,70,698,115
66,person,0.8523737192153931,551,389,617,466
66,person,0.8328845500946045,332,452,391,556
66,person,0.8260838985443115,961,382,1008,476
66,person,0.8193063735961914,1046,317,1096,403
66,person,0.8127294182777405,669,241,699,310
66,person,0.794521689414978,522,182,548,251
66,person,0.7835646271705627,309,403,356,498
66,person,0.7781388163566589,826,249,853,329
66,person,0.7709625959396362,97,285,122,373
66,person,0.7468569278717041,627,373,664,446
66,person,0.7238736152648926,679,124,703,174
66,person,0.6947689056396484,455,181,476,243
66,person,0.666100025177002,863,228,894,291
66,person,0.597478449344635,842,118,859,161
66,person,0.5348544716835022,1106,171,1138,213
66,person,0.47672906517982483,672,70,693,117
66,person,0.4757979214191437,1206,76,1228,126
67,person,0.859266996383667,552,389,617,463
67,person,0.8444509506225586,1035,322,1087,404
67,person,0.8342330455780029,331,452,387,555
67,person,0.8202416896820068,660,241,690,313
67,person,0.8029630184173584,303,399,348,496
67,person,0.7899880409240723,962,386,1007,476
67,person,0.7811813950538635,513,183,539,253
67,person,0.7768469452857971,89,283,114,373
67,person,0.7737059593200684,818,252,846,327
67,person,0.771557629108429,627,371,665,446
67,person,0.7658551335334778,445,181,467,244
67,person,0.7558132410049438,858,230,887,293
67,person,0.7336015105247498,671,125,696,177
67,person,0.6206109523773193,835,120,852,165
67,person,0.5497464537620544,1101,170,1136,215
67,person,0.5397500395774841,1196,79,1221,127
67,person,0.47560030221939087,665,68,687,118
68,person,0.8508686423301697,332,453,382,557
68,person,0.8385524749755859,555,390,618,461
68,person,0.8218137621879578,814,252,842,330
68,person,0.8135569095611572,651,244,681,316
68,person,0.801988959312439,80,287,106,375
68,person,0.8016541600227356,293,400,339,493
68,person,0.7965214252471924,954,384,1005,475
68,person,0.7928193807601929,628,370,667,448
68,person,0.7852951288223267,1031,324,1081,405
68,person,0.7772865295410156,505,184,531,252
68,person,0.7708566188812256,437,181,459,248
68,person,0.6971984505653381,664,127,688,175
68,person,0.6465160846710205,1092,171,1134,222
68,person,0.6093961000442505,852,232,881,294
68,person,0.5733010768890381,1190,78,1211,131
68,person,0.5590391755104065,828,121,848,163
68,person,0.5127744674682617,658,71,677,118
69,person,0.8346604704856873,333,454,375,557
69,person,0.8263383507728577,1027,327,1081,406
69,person,0.8151100277900696,70,287,97,373
69,person,0.8054790496826172,558,391,619,461
69,person,0.8027752637863159,806,255,837,330
69,person,0.8013295531272888,495,184,521,255
69,person,0.8002201914787292,644,244,672,316
69,person,0.791831374168396,284,401,331,491
69,person,0.7733171582221985,427,182,450,246
69,person,0.76460200548172,628,368,667,448
69,person,0.7610671520233154,953,381,1003,474
69,person,0.7273504137992859,1092,172,1131,222
69,person,0.6816104650497437,658,126,681,178
69,person,0.6481565833091736,1182,82,1206,131
69,person,0.6476936936378479,842,233,871,295
69,person,0.635974645614624,822,120,843,166
69,person,0.5009854435920715,651,70,671,118
70,person,0.8571480512619019,328,454,371,559
70,person,0.8368448615074158,1016,327,1078,406
70,person,0.8117225766181946,60,289,86,374
70,person,0.8072082996368408,635,245,663,317
70,person,0.8011907935142517,272,399,321,493
70,person,0.7982680797576904,487,185,513,255
70,person,0.7818406224250793,797,256,833,329
70,person,0.7716363072395325,954,383,1001,475
70,person,0.7472410798072815,634,367,667,439
70,person,0.7412765622138977,417,183,440,248
70,person,0.7047473788261414,649,126,673,176
70,person,0.6925670504570007,557,390,620,460
70,person,0.6705144643783569,1089,172,1126,221
70,person,0.6508954763412476,834,234,865,296
70,person,0.6241663098335266,1174,79,1195,130
70,person,0.558765709400177,815,121,834,169
70,person,0.4774855077266693,640,70,661,118
71,person,0.8466677069664001,1010,329,1073,408
71,person,0.8444802761077881,320,455,365,559
71,person,0.8065592050552368,950,385,1001,475
71,person,0.8003694415092468,625,244,655,319
71,person,0.7965573668479919,635,365,668,437
71,person,0.7928403615951538,49,291,79,376
71,person,0.7918186187744141,550,386,618,459
71,person,0.7714423537254333,407,181,432,248
71,person,0.7669197916984558,265,397,310,491
71,person,0.7424331903457642,478,183,503,256
71,person,0.7229737043380737,791,255,828,330
71,person,0.658930778503418,641,125,666,178
71,person,0.63153076171875,828,236,858,295
71,person,0.6289404630661011,1087,173,1122,222
71,person,0.5159243941307068,1166,82,1187,130
71,person,0.5096331238746643,808,120,829,169
71,person,0.44450217485427856,632,70,655,118
72,person,0.8528652787208557,311,458,360,562
72,person,0.852532684803009,947,383,1002,475
72,person,0.8230447173118591,1009,327,1066,409
72,person,0.8043991327285767,40,289,68,375
72,person,0.7917447090148926,617,245,645,319
72,person,0.7872340679168701,466,185,493,258
72,person,0.778587818145752,635,361,668,443
72,person,0.7757198810577393,395,183,421,246
72,person,0.7737644910812378,549,385,616,458
72,person,0.765211284160614,257,394,303,492
72,person,0.7303289175033569,1083,174,1117,221
72,person,0.7268960475921631,632,125,657,179
72,person,0.6842982172966003,784,258,820,333
72,person,0.5875850319862366,623,71,645,115
72,person,0.5064885020256042,800,123,822,170
72,person,0.49673986434936523,818,237,850,294
72,person,0.4596623182296753,1158,79,1178,130
73,person,0.8678733706474304,947,385,1003,474
73,person,0.8654953241348267,303,459,356,564
73,person,0.8509103059768677,1006,328,1061,410
73,person,0.8185251355171204,244,393,296,494
73,person,0.8147212266921997,457,185,483,258
73,person,0.8127405047416687,28,292,59,378
73,person,0.797249436378479,607,246,636,321
73,person,0.7741290330886841,637,361,668,443
73,person,0.7606409788131714,1082,174,1114,221
73,person,0.7587180733680725,385,184,410,249
73,person,0.7540032863616943,775,258,813,333
73,person,0.737653911113739,552,387,612,457
73,person,0.7114720344543457,625,127,649,179
73,person,0.6423644423484802,794,124,815,171
73,person,0.548072874546051,1148,81,1170,130
73,person,0.5103996396064758,613,71,635,119
73,person,0.5045003890991211,807,240,842,307
74,person,0.8757932186126709,943,385,1002,472
74,person,0.8604166507720947,291,460,352,564
74,person,0.8527498841285706,235,391,285,491
74,person,0.8399143218994141,1003,329,1054,409
74,person,0.8211681246757507,599,245,628,323
74,person,0.7877669930458069,632,360,669,443
74,person,0.7822456359863281,16,293,51,380
74,person,0.7822140455245972,377,183,401,248
74,person,0.7559133768081665,446,185,472,258
74,person,0.7473652362823486,1079,176,1112,223
74,person,0.7446967363357544,616,126,640,178
74,person,0.743281364440918,558,387,607,455
74,person,0.71846604347229,766,258,805,331
74,person,0.6039771437644958,785,125,809,171
74,person,0.556419312953949,606,70,627,119
74,person,0.5403051972389221,803,241,833,298
74,person,0.5043569803237915,1140,82,1161,130
75,person,0.8746289014816284,935,382,997,475
75,person,0.8637167811393738,281,461,345,562
75,person,0.8510740995407104,226,391,277,488
75,person,0.8225708603858948,1000,329,1049,409
75,person,0.8192426562309265,589,249,618,324
75,person,0.806217610836029,628,358,670,440
75,person,0.7987321019172668,363,183,390,249
75,person,0.7825345993041992,6,296,40,382
75,person,0.7767519354820251,434,186,462,258
75,person,0.7588184475898743,558,386,605,456
75,person,0.7517001628875732,759,256,799,332
75,person,0.710782527923584,609,126,633,178
75,person,0.6996703743934631,1071,173,1108,220
75,person,0.6612841486930847,1130,80,1152,130
75,person,0.5284782648086548,799,242,826,295
75,person,0.5257032513618469,780,124,800,170
75,person,0.4833422601222992,596,68,617,119
76,person,0.8569483160972595,276,460,340,567
76,person,0.8339652419090271,220,393,270,487
76,person,0.8176021575927734,425,186,453,259
76,person,0.8161413073539734,928,378,991,475
76,person,0.8074660897254944,554,385,603,456
76,person,0.7957158088684082,0,297,33,382
76,person,0.7844902873039246,997,328,1046,407
76,person,0.7787354588508606,633,356,669,436
76,person,0.7753564715385437,577,252,610,325
76,person,0.7548801302909851,353,185,379,249
76,person,0.7483108639717102,600,125,624,178
76,person,0.7170800566673279,1063,172,1107,226
76,person,0.645109236240387,1122,80,1143,131
76,person,0.616994321346283,756,258,796,334
76,person,0.6156399846076965,773,124,794,170
76,person,0.5600013732910156,588,69,610,115
76,person,0.5017020106315613,782,244,820,315
77,person,0.834966242313385,271,466,333,567
77,person,0.8325749635696411,932,377,981,477
77,person,0.8322665691375732,213,394,263,489
77,person,0.8184586763381958,569,253,601,325
77,person,0.8181324005126953,994,329,1042,411
77,person,0.8044323325157166,546,386,604,458
77,person,0.790734589099884,414,186,441,260
77,person,0.7850065231323242,345,184,370,247
77,person,0.7805421948432922,635,355,668,435
77,person,0.7535797953605652,748,254,782,331
77,person,0.7453771233558655,1060,172,1104,226
77,person,0.7132972478866577,592,127,615,179
77,person,0.7050034403800964,0,296,22,383
77,person,0.6987439393997192,1112,78,1134,130
77,person,0.6150456070899963,766,122,787,172
77,person,0.597265899181366,779,244,813,306
77,person,0.49674439430236816,578,67,600,119
77,person,0.3362405002117157,1268,305,1280,382
78,person,0.8467374444007874,267,467,330,568
78,person,0.8415765762329102,540,385,605,458
78,person,0.8347715735435486,206,395,253,490
78,person,0.8244202136993408,931,379,974,477
78,person,0.8023412227630615,332,183,360,251
78,person,0.7989421486854553,558,255,591,327
78,person,0.791947066783905,402,187,430,260
78,person,0.7730420231819153,635,354,670,436
78,person,0.7599961757659912,993,328,1036,416
78,person,0.7381786108016968,742,257,777,333
78,person,0.6542114615440369,1258,311,1279,383
78,person,0.6461076736450195,1063,172,1101,224
78,person,0.6404262185096741,1103,82,1125,129
78,person,0.6313902735710144,584,128,605,178
78,person,0.5833413600921631,759,123,780,172
78,person,0.5382351279258728,0,291,14,383
78,person,0.4841647148132324,773,243,808,311
78,person,0.3964180052280426,570,70,593,119
79,person,0.8266646862030029,200,394,246,487
79,person,0.8126696348190308,927,379,969,477
79,person,0.8119946122169495,393,188,421,260
79,person,0.8041983842849731,540,385,607,457
79,person,0.789061963558197,630,355,676,434
79,person,0.7746994495391846,552,253,583,327
79,person,0.7616125345230103,322,185,349,249
79,person,0.7564316987991333,989,329,1032,418
79,person,0.7560009956359863,271,466,325,565
79,person,0.7425314784049988,1242,311,1279,385
79,person,0.7092412114143372,736,258,767,333
79,person,0.6608886122703552,1060,172,1098,226
79,person,0.6449291706085205,1095,80,1115,130
79,person,0.6322245001792908,577,127,597,178
79,person,0.5045181512832642,767,243,802,313
79,person,0.49128544330596924,752,126,773,176
79,person,0.41225841641426086,560,68,582,118
80,person,0.829586923122406,188,395,241,492
80,person,0.8115228414535522,924,379,965,476
80,person,0.8060014843940735,382,190,409,262
80,person,0.7872669696807861,313,185,340,249
80,person,0.7867312431335449,542,254,572,331
80,person,0.7806373834609985,272,464,318,565
80,person,0.7782561182975769,1233,311,1271,385
80,person,0.7459880113601685,632,356,673,427
80,person,0.7448433041572571,992,332,1029,419
80,person,0.7066620588302612,565,384,607,454
80,person,0.7059319615364075,567,128,587,180
80,person,0.6554227471351624,731,257,760,331
80,person,0.6554016470909119,1060,173,1095,225
80,person,0.5905905365943909,1085,82,1106,129
80,person,0.5820102691650391,745,128,765,175
80,person,0.4860239028930664,759,245,798,312
80,person,0.40308380126953125,552,71,573,119
81,person,0.8557587265968323,920,374,962,479
81,person,0.8362566828727722,179,391,234,490
81,person,0.8126603960990906,987,335,1026,420
81,person,0.8082945942878723,535,254,564,331
81,person,0.7999660968780518,301,184,330,251
81,person,0.774726390838623,267,462,312,569
81,person,0.7594190835952759,1222,313,1255,386
81,person,0.7521538138389587,370,189,399,262
81,person,0.7491471171379089,572,385,606,458
81,person,0.7482881546020508,635,354,678,429
81,person,0.7201970219612122,559,128,578,179
81,person,0.6976546049118042,1059,172,1091,224
81,person,0.6030681729316711,724,258,751,333
81,person,0.5333887338638306,753,247,791,307
81,person,0.47883036732673645,1076,82,1098,130
81,person,0.4725334346294403,738,129,758,174
81,person,0.41405701637268066,543,72,564,117
82,person,0.8573964834213257,171,388,225,488
82,person,0.8485829830169678,919,374,959,477
82,person,0.8223497867584229,983,336,1024,417
82,person,0.7950292825698853,1211,313,1246,387
82,person,0.7837622165679932,526,255,554,334
82,person,0.7814781069755554,360,190,389,263
82,person,0.7741777896881104,290,185,318,250
82,person,0.7734671831130981,260,460,307,569
82,person,0.7679011821746826,567,387,607,458
82,person,0.7128711342811584,1055,171,1087,223
82,person,0.7088775634765625,638,354,677,430
82,person,0.680050790309906,550,130,571,180
82,person,0.6655893325805664,717,259,743,337
82,person,0.6391370296478271,1066,80,1089,130
82,person,0.5707804560661316,730,129,751,174
82,person,0.5580311417579651,750,246,784,302
82,person,0.3041878044605255,534,73,554,119
83,person,0.8595334887504578,973,336,1024,423
83,person,0.856785237789154,166,387,217,486
83,person,0.8253888487815857,562,387,608,459
83,person,0.8220371603965759,918,375,956,477
83,person,0.8175088167190552,244,463,300,572
83,person,0.8036689162254333,350,192,377,264
83,person,0.801565408706665,633,354,677,430
83,person,0.7946625351905823,1201,313,1237,388
83,person,0.7944396734237671,518,257,545,335
83,person,0.7941325902938843,281,184,309,251
83,person,0.7579772472381592,1049,170,1085,225
83,person,0.7429284453392029,541,129,561,181
83,person,0.7422462701797485,707,257,735,336
83,person,0.669762909412384,1058,79,1080,131
83,person,0.5669151544570923,722,130,747,172
83,person,0.5173870325088501,744,246,781,306
83,person,0.5169661641120911,525,71,547,117
84,person,0.8875298500061035,964,338,1023,424
84,person,0.8489386439323425,627,352,679,431
84,person,0.844110906124115,162,387,211,483
84,person,0.8395217061042786,236,466,296,571
84,person,0.8252827525138855,913,377,953,476
84,person,0.8092668056488037,508,258,535,337
84,person,0.8049436211585999,558,383,610,457
84,person,0.7932447195053101,1043,169,1084,227
84,person,0.7876956462860107,269,184,298,252
84,person,0.7850636839866638,1192,314,1225,390
84,person,0.7516615986824036,339,190,367,265
84,person,0.739445149898529,531,130,554,182
84,person,0.7232611775398254,700,261,729,336
84,person,0.6802211999893188,1047,78,1069,130
84,person,0.5382447242736816,736,248,776,308
84,person,0.4909457862377167,715,128,739,176
84,person,0.3897867202758789,514,68,536,119
85,person,0.8883074522018433,960,337,1021,428
85,person,0.8634504675865173,550,380,610,459
85,person,0.841179370880127,233,460,291,570
85,person,0.8279765248298645,154,388,204,483
85,person,0.8255409002304077,626,352,681,428
85,person,0.7966644167900085,909,377,953,475
85,person,0.7796315550804138,1180,314,1214,389
85,person,0.7733795046806335,329,192,358,264
85,person,0.7662625908851624,258,185,287,251
85,person,0.7565025687217712,522,130,545,181
85,person,0.741509735584259,498,261,528,337
85,person,0.7295303344726562,1049,168,1081,226
85,person,0.707571804523468,688,263,722,337
85,person,0.632291316986084,726,249,775,310
85,person,0.6156916618347168,1038,82,1060,129
85,person,0.5927613973617554,707,130,733,178
85,person,0.5086914300918579,505,71,528,119
86,person,0.8508976101875305,960,337,1017,426
86,person,0.8411071300506592,905,380,956,473
86,person,0.8370472192764282,151,387,193,482
86,person,0.8353265523910522,548,378,612,457
86,person,0.8208155632019043,490,258,517,339
86,person,0.7886550426483154,231,460,282,567
86,person,0.7795093655586243,249,184,276,250
86,person,0.7790301442146301,682,261,715,338
86,person,0.773399829864502,1171,316,1206,389
86,person,0.7380161881446838,318,192,344,265
86,person,0.7335224747657776,512,130,537,182
86,person,0.7308193445205688,1052,168,1077,226
86,person,0.7280256152153015,634,351,682,421
86,person,0.7086603045463562,722,247,769,311
86,person,0.514733612537384,1028,81,1051,130
86,person,0.4532564878463745,701,129,726,177
86,person,0.4308461546897888,496,69,517,116
87,person,0.8101863861083984,902,379,951,472
87,person,0.7972808480262756,963,337,1013,427
87,person,0.7953642010688782,143,389,183,482
87,person,0.7831104397773743,236,184,263,252
87,person,0.7821723222732544,479,260,507,337
87,person,0.7803508639335632,501,130,528,182
87,person,0.7695217132568359,1161,315,1193,390
87,person,0.7606181502342224,230,463,276,568
87,person,0.7595963478088379,573,377,616,457
87,person,0.7381868958473206,672,262,706,337
87,person,0.7078828811645508,305,192,334,265
87,person,0.69511878490448,641,350,678,422
87,person,0.6937235593795776,1018,79,1041,129
87,person,0.6543331146240234,728,246,765,311
87,person,0.5951137542724609,1042,169,1072,228
87,person,0.524398148059845,692,130,717,177
87,person,0.45781397819519043,485,71,506,117
88,person,0.8664239645004272,894,377,944,470
88,person,0.7981526851654053,470,258,498,339
88,person,0.7785146832466125,662,264,700,338
88,person,0.7782521843910217,1147,318,1182,389
88,person,0.7684028744697571,295,191,321,267
88,person,0.7537588477134705,225,184,250,252
88,person,0.7525553703308105,967,337,1007,429
88,person,0.7378436923027039,643,350,678,424
88,person,0.7377099990844727,493,129,518,182
88,person,0.7225454449653625,139,388,172,484
88,person,0.7057898640632629,576,380,612,457
88,person,0.6929822564125061,231,464,268,569
88,person,0.6876819133758545,727,247,756,312
88,person,0.6276720762252808,1037,171,1067,226
88,person,0.5651194453239441,476,72,498,117
88,person,0.563812255859375,686,131,709,177
88,person,0.4193902015686035,1009,80,1029,128
89,person,0.8717750310897827,886,370,937,469
89,person,0.8296653628349304,460,257,488,340
89,person,0.7875567674636841,635,350,681,426
89,person,0.7850157022476196,1137,321,1172,389
89,person,0.7824888825416565,970,338,1002,429
89,person,0.7677333950996399,213,184,240,252
89,person,0.7597320079803467,565,380,609,458
89,person,0.7332107424736023,282,192,309,268
89,person,0.7242419719696045,648,263,691,341
89,person,0.6926802396774292,481,130,507,180
89,person,0.6304861903190613,127,390,164,485
89,person,0.61171954870224,1038,170,1062,227
89,person,0.6056108474731445,716,248,751,308
89,person,0.5916549563407898,225,467,259,563
89,person,0.5585108995437622,677,132,701,177
89,person,0.5522093772888184,465,71,488,116
90,person,0.8531255722045898,883,373,929,469
90,person,0.8525444865226746,208,464,254,576
90,person,0.8501482605934143,446,259,476,340
90,person,0.8260016441345215,109,387,157,489
90,person,0.7861970067024231,472,129,496,180
90,person,0.7804765105247498,967,338,998,434
90,person,0.7790089249610901,631,347,681,423
90,person,0.7685638666152954,1127,319,1160,390
90,person,0.7625772953033447,200,184,225,251
90,person,0.7484652996063232,569,379,608,460
90,person,0.7158860564231873,641,264,681,336
90,person,0.6946878433227539,706,250,744,313
90,person,0.660379946231842,1028,171,1056,225
90,person,0.6383899450302124,671,131,692,177
90,person,0.6119006872177124,269,192,295,267
90,person,0.5246656537055969,454,73,475,116
90,person,0.3872617781162262,985,78,1007,127
91,person,0.8673607707023621,94,385,149,488
91,person,0.8298113346099854,881,371,920,464
91,person,0.7935140132904053,434,262,465,338
91,person,0.7910035252571106,562,379,608,462
91,person,0.7717716097831726,1113,320,1149,389
91,person,0.7675884962081909,188,184,211,252
91,person,0.7579696178436279,197,460,246,579
91,person,0.7564746141433716,1016,170,1053,226
91,person,0.7514744400978088,631,345,683,418
91,person,0.7469482421875,462,129,484,181
91,person,0.7460570931434631,964,341,993,437
91,person,0.7455939054489136,695,247,737,315
91,person,0.7039110660552979,627,264,670,339
91,person,0.6297007203102112,255,192,282,267
91,person,0.6133913993835449,443,73,465,116
91,person,0.5985194444656372,661,130,684,177
92,person,0.8474134206771851,83,385,142,485
92,person,0.84451824426651,185,457,238,576
92,person,0.8404717445373535,423,257,456,341
92,person,0.8250287175178528,875,371,912,464
92,person,0.8018167614936829,555,379,607,464
92,person,0.7563035488128662,686,247,732,313
92,person,0.748674750328064,175,183,198,251
92,person,0.7461295127868652,960,340,988,436
92,person,0.7344014644622803,635,341,679,412
92,person,0.7228491902351379,1100,322,1137,388
92,person,0.7225932478904724,451,129,473,181
92,person,0.7082086205482483,617,266,662,340
92,person,0.6826765537261963,1010,172,1047,227
92,person,0.6312917470932007,240,192,268,267
92,person,0.5936937928199768,653,130,676,176
92,person,0.512248694896698,431,73,452,116
92,person,0.37576186656951904,961,77,985,124
93,person,0.8639764785766602,174,459,231,575
93,person,0.853519082069397,74,385,132,483
93,person,0.8491664528846741,408,259,444,341
93,person,0.8340812921524048,548,376,608,463
93,person,0.8013854026794434,948,341,992,438
93,person,0.8007484078407288,868,373,899,464
93,person,0.7866648435592651,1088,321,1125,390
93,person,0.7756455540657043,441,128,460,182
93,person,0.7521777153015137,643,339,675,412
93,person,0.7369950413703918,161,185,185,253
93,person,0.7331843972206116,616,266,652,336
93,person,0.7324957847595215,682,246,727,309
93,person,0.7067221999168396,227,191,255,268
93,person,0.6451773047447205,419,71,441,118
93,person,0.6390055418014526,641,131,667,179
93,person,0.5675532221794128,1002,171,1040,222
94,person,0.8619984984397888,65,383,124,481
94,person,0.8380910754203796,840,371,892,463
94,person,0.8255669474601746,394,261,433,342
94,person,0.8252577781677246,934,341,990,439
94,person,0.8069325685501099,161,460,223,575
94,person,0.8023682832717896,550,375,612,463
94,person,0.7915168404579163,1077,322,1113,389
94,person,0.7577994465827942,148,184,172,254
94,person,0.751147449016571,643,340,673,411
94,person,0.7406560182571411,213,192,242,270
94,person,0.7323755621910095,430,127,449,181
94,person,0.7225871682167053,605,267,643,335
94,person,0.6324374079704285,1009,170,1033,216
94,person,0.5960423946380615,634,129,659,178
94,person,0.5640963315963745,679,246,721,312
94,person,0.5129923224449158,408,70,428,118
94,person,0.35397008061408997,1260,214,1279,271
94,person,0.33132657408714294,937,75,959,124
95,person,0.8873134255409241,830,368,887,459
95,person,0.8292179107666016,385,258,419,340
95,person,0.8151525855064392,59,388,114,480
95,person,0.8010625243186951,933,340,988,438
95,person,0.7881219387054443,162,461,215,572
95,person,0.7802501916885376,632,337,675,415
95,person,0.7703494429588318,562,375,615,465
95,person,0.7614059448242188,600,266,635,335
95,person,0.7478079199790955,1066,320,1101,390
95,person,0.7382252812385559,417,128,439,183
95,person,0.6702828407287598,200,192,229,269
95,person,0.6553292274475098,135,186,156,250
95,person,0.6446375250816345,624,130,648,178
95,person,0.643294095993042,1258,213,1279,268
95,person,0.6058018803596497,683,248,713,308
95,person,0.5695099830627441,396,69,416,114
95,person,0.49690282344818115,999,172,1029,223
96,person,0.8530095219612122,829,364,880,454
96,person,0.8272829055786133,627,334,678,412
96,person,0.8252610564231873,370,258,407,341
96,person,0.7701277136802673,403,127,427,184
96,person,0.749599814414978,1052,319,1090,388
96,person,0.7399982213973999,55,388,108,478
96,person,0.7314593195915222,121,183,143,250
96,person,0.7223666310310364,154,463,207,573
96,person,0.7208574414253235,592,265,625,339
96,person,0.7177413105964661,561,379,610,466
96,person,0.7152875065803528,936,340,977,439
96,person,0.7033815383911133,678,252,704,311
96,person,0.6285149455070496,615,130,638,178
96,person,0.4914933145046234,989,173,1021,225
96,person,0.44488444924354553,1251,211,1279,267
96,person,0.43184730410575867,383,68,402,113
96,person,0.33047986030578613,186,192,215,269
97,person,0.837520182132721,363,258,395,341
97,person,0.8251378536224365,832,361,873,450
97,person,0.8071224689483643,48,389,99,481
97,person,0.7918785214424133,1041,320,1079,391
97,person,0.7859210968017578,624,332,681,409
97,person,0.7818076014518738,581,264,617,337
97,person,0.7671869993209839,390,127,417,184
97,person,0.7587137818336487,150,463,200,575
97,person,0.7529903054237366,937,342,973,441
97,person,0.7180166244506836,107,182,128,251
97,person,0.6799782514572144,570,378,600,469
97,person,0.6523735523223877,669,253,697,314
97,person,0.6357029676437378,608,130,629,178
97,person,0.5383730530738831,370,67,391,115
97,person,0.4619465172290802,1246,209,1278,269
97,person,0.3801141381263733,173,193,202,268
98,person,0.8238750696182251,827,360,865,450
98,person,0.8209447860717773,349,260,382,341
98,person,0.7993089556694031,45,387,90,477
98,person,0.7849081754684448,1243,207,1278,270
98,person,0.767002284526825,567,263,607,338
98,person,0.7663851976394653,378,127,405,182
98,person,0.7335159182548523,938,345,968,443
98,person,0.7202079892158508,1031,319,1067,390
98,person,0.7142889499664307,93,181,114,251
98,person,0.709843635559082,151,463,190,566
98,person,0.7056707143783569,643,330,675,404
98,person,0.6679289937019348,567,375,595,470
98,person,0.6670452356338501,663,248,691,310
98,person,0.6384201645851135,596,130,618,179
98,person,0.5624645352363586,989,170,1011,218
98,person,0.46224579215049744,356,65,376,114
99,person,0.8162673711776733,817,360,859,450
99,person,0.7853191494941711,364,128,394,185
99,person,0.778440535068512,32,386,82,480
99,person,0.7755876779556274,340,261,369,341
99,person,0.775276243686676,1017,321,1054,389
99,person,0.7733955979347229,1239,209,1277,270
99,person,0.7499361038208008,552,262,598,338
99,person,0.7461866736412048,643,331,671,401
99,person,0.717642605304718,929,345,965,440
99,person,0.7004525661468506,652,248,684,312
99,person,0.6901723742485046,78,182,99,250
99,person,0.6750409007072449,564,372,593,463
99,person,0.6715145707130432,136,464,179,580
99,person,0.5879856944084167,586,130,612,179
99,person,0.5460078120231628,979,168,1005,226
99,person,0.44812101125717163,142,194,173,269
99,person,0.39145347476005554,343,66,363,115
100,person,0.8623169660568237,801,358,854,449
100,person,0.8246915936470032,332,258,356,340
100,person,0.8031008243560791,920,351,962,441
100,person,0.7956989407539368,123,459,173,579
100,person,0.7797507643699646,17,385,74,480
100,person,0.7787646651268005,545,261,590,339
100,person,0.7525684833526611,643,329,670,404
100,person,0.74986332654953,644,246,679,315
100,person,0.7459303736686707,1005,322,1043,391
100,person,0.7433339953422546,1226,210,1269,270
100,person,0.7429508566856384,551,373,594,466
100,person,0.742813766002655,348,129,382,184
100,person,0.6804137229919434,62,183,85,253
100,person,0.6614912152290344,968,169,1000,228
100,person,0.6487350463867188,576,131,603,181
100,person,0.386905312538147,1265,290,1279,332
100,person,0.3788191080093384,334,68,353,115
101,person,0.8504877686500549,2,382,64,481
101,person,0.8407350778579712,795,354,845,444
101,person,0.838801920413971,106,459,164,582
101,person,0.8310917615890503,1215,209,1266,273
101,person,0.8300917744636536,907,350,967,445
101,person,0.8111221790313721,532,262,582,340
101,person,0.8094462156295776,993,321,1031,391
101,person,0.7964475154876709,319,259,343,342
101,person,0.7748491764068604,632,247,673,316
101,person,0.7728520035743713,544,372,592,468
101,person,0.7552404999732971,644,328,670,404
101,person,0.7458695769309998,336,128,369,183
101,person,0.7202900648117065,966,168,994,227
101,person,0.6747375726699829,46,184,70,252
101,person,0.6488480567932129,567,130,593,182
101,person,0.6193917393684387,1255,282,1279,330
102,person,0.833874523639679,2,378,55,476
102,person,0.8317732214927673,899,348,958,445
102,person,0.8290459513664246,792,354,837,440
102,person,0.7911349534988403,308,260,332,342
102,person,0.782572329044342,1206,210,1260,273
102,person,0.7652826309204102,979,323,1018,391
102,person,0.7564023733139038,541,372,592,464
102,person,0.7419125437736511,323,128,356,181
102,person,0.7376256585121155,99,458,154,578
102,person,0.7334069609642029,639,329,670,403
102,person,0.7261925339698792,627,246,670,314
102,person,0.7240892648696899,960,168,986,228
102,person,0.678086519241333,30,184,58,251
102,person,0.6748281121253967,1241,268,1279,333
102,person,0.6644632816314697,529,264,570,339
102,person,0.6604257225990295,558,129,583,183
103,person,0.8458396196365356,791,352,831,438
103,person,0.8275768756866455,295,259,320,341
103,person,0.8148881196975708,910,350,956,445
103,person,0.791481614112854,1202,210,1255,270
103,person,0.7759629487991333,93,458,146,574
103,person,0.7702841758728027,317,127,343,182
103,person,0.7691802382469177,545,372,596,463
103,person,0.7550115585327148,4,382,44,473
103,person,0.7492260336875916,635,330,670,402
103,person,0.7247793674468994,1235,266,1279,330
103,person,0.711802065372467,953,168,980,229
103,person,0.7057360410690308,522,264,559,340
103,person,0.7038765549659729,15,185,44,252
103,person,0.7032553553581238,970,325,1005,392
103,person,0.6781827211380005,549,131,571,182
103,person,0.6573774814605713,630,250,663,314
103,person,0.567236065864563,81,192,113,273
104,person,0.848650336265564,279,258,307,343
104,person,0.8240455389022827,786,350,821,441
104,person,0.8022170066833496,303,126,329,182
104,person,0.7842835783958435,82,462,134,575
104,person,0.7743197083473206,0,382,33,477
104,person,0.7660881280899048,639,328,666,399
104,person,0.759380042552948,906,349,947,445
104,person,0.7201294302940369,519,264,553,336
104,person,0.7165085673332214,953,325,992,392
104,person,0.7163698077201843,1205,210,1249,267
104,person,0.7156851291656494,1232,262,1279,326
104,person,0.6993880271911621,552,375,591,465
104,person,0.6880697011947632,625,249,652,307
