frame_id,id,x1,y1,x2,y2
59,26,729,118,751,170
59,27,728,231,759,305
59,28,1114,305,1150,390
60,0,386,392,414,453
60,1,622,380,662,455
60,2,977,381,1028,472
60,3,139,281,170,368
60,6,570,177,598,244
60,9,503,178,526,237
60,10,854,247,884,321
60,12,1126,162,1155,215
60,17,594,386,641,469
60,18,345,389,424,552
60,20,-6,700,13,718
60,21,109,702,133,720
60,22,-12,683,13,718
60,23,877,112,895,158
60,24,713,66,733,114
60,25,912,221,940,287
60,26,722,118,744,171
60,27,719,234,749,306
60,28,1107,304,1143,392
61,0,380,391,407,450
61,1,620,380,660,455
61,2,976,382,1026,473
61,3,132,281,163,367
61,6,561,177,589,246
61,9,495,177,518,238
61,10,849,248,879,322
61,12,1119,166,1149,216
61,17,586,388,632,468
61,18,348,425,412,555
61,20,-11,701,7,718
61,21,107,703,130,720
61,22,-14,684,11,718
61,23,871,112,890,157
61,24,707,66,726,114
61,25,906,222,933,286
61,26,715,119,737,172
61,27,711,235,740,306
61,28,1099,305,1134,391
62,0,374,391,399,446
62,1,619,379,657,452
62,2,973,383,1022,473
62,3,124,281,154,368
62,6,554,178,582,247
62,9,487,178,510,238
62,10,843,249,874,323
62,12,1114,167,1144,217
62,17,582,393,625,464
62,18,346,444,403,556
62,20,-15,702,2,718
62,21,104,703,127,720
62,23,865,113,884,158
62,24,699,66,719,114
62,25,898,223,925,287
62,26,707,119,729,172
62,27,702,237,731,307
62,28,1091,305,1126,392
62,29,1236,75,1258,123
62,30,348,395,386,496
63,0,368,390,392,443
63,1,617,377,656,452
63,2,970,383,1019,473
63,3,117,281,147,369
63,6,546,179,574,248
63,9,479,178,502,239
63,10,838,248,870,324
63,12,1109,166,1141,217
63,17,573,393,618,464
63,18,342,450,396,556
63,20,-19,703,-3,718
63,21,102,704,123,720
63,23,859,114,878,161
63,24,693,68,712,114
63,25,891,225,918,288
63,26,701,120,723,173
63,27,692,237,722,308
63,28,1081,306,1118,395
63,29,1229,76,1252,124
63,30,342,399,378,493
64,0,362,389,385,440
64,1,617,376,657,451
64,2,965,384,1014,474
64,3,109,282,139,371
64,6,538,180,565,249
64,9,471,178,494,241
64,10,833,249,864,325
64,12,1107,165,1139,216
64,17,566,391,613,464
64,18,338,454,392,555
64,20,-23,705,-9,718
64,23,853,115,872,163
64,24,686,69,705,115
64,25,882,226,910,289
64,26,694,121,716,173
64,27,685,238,715,308
64,28,1072,308,1109,397
64,29,1223,76,1245,125
64,30,334,401,369,496
65,0,356,388,378,437
65,1,620,374,660,449
65,2,961,383,1011,476
65,3,103,282,132,372
65,6,529,181,556,251
65,9,462,179,486,242
65,10,829,249,859,326
65,12,1106,166,1139,216
65,17,560,389,610,465
65,18,335,455,389,556
65,20,-27,706,-14,718
65,23,847,116,866,164
65,24,679,70,697,115
65,25,874,226,902,291
65,26,687,122,709,174
65,27,677,238,707,309
65,28,1061,311,1099,400
65,29,1214,78,1237,128
65,30,326,402,361,497
66,1,623,372,662,446
66,2,958,382,1009,476
66,3,95,284,124,372
66,6,522,181,548,251
66,9,454,180,477,243
66,10,824,249,855,328
66,12,1106,170,1135,214
66,17,557,389,609,465
66,18,332,453,388,556
66,20,-32,707,-20,718
66,23,842,117,859,162
66,24,673,70,692,116
66,25,865,227,893,291
66,26,680,123,702,174
66,27,669,240,698,310
66,28,1052,315,1090,402
66,29,1206,76,1229,126
66,30,315,403,352,498
67,1,624,371,664,445
67,2,958,385,1007,476
67,3,87,283,116,373
67,6,513,182,540,252
67,9,445,181,468,243
67,10,818,251,848,327
67,12,1103,170,1133,214
67,17,556,388,608,463
67,18,330,452,385,555
67,20,-36,708,-26,717
67,23,835,119,853,164
67,24,666,69,686,117
67,25,858,229,886,292
67,26,672,124,695,176
67,27,660,241,690,312
67,28,1042,320,1080,404
67,29,1198,78,1220,127
67,30,307,400,344,496
68,1,625,369,666,446
68,2,955,384,1004,475
68,3,79,285,107,374
68,6,505,183,531,252
68,9,436,181,460,246
68,10,813,251,843,329
68,12,1097,171,1130,219
68,17,558,389,610,461
68,18,328,453,383,556
68,20,-40,709,-31,717
68,23,829,120,846,163
68,24,658,70,678,118
68,25,852,231,880,293
68,26,665,126,687,175
68,27,651,243,681,315
68,28,1035,323,1074,405
68,29,1189,78,1213,130
68,30,298,400,335,494
69,1,626,368,667,446
69,2,952,382,1002,474
69,3,70,286,98,373
69,6,495,184,522,254
69,9,427,181,451,246
69,10,807,254,837,330
69,12,1093,172,1128,221
69,17,560,390,611,460
69,18,326,454,380,557
69,23,823,120,841,165
69,24,651,70,671,118
69,25,843,232,871,294
69,26,658,126,681,177
69,27,642,244,673,316
69,28,1031,326,1071,406
69,29,1182,80,1205,130
69,30,289,400,326,491
70,1,629,366,668,441
70,2,951,382,1001,475
70,3,60,288,88,374
70,6,487,184,513,255
70,9,417,182,441,247
70,10,801,255,830,329
70,12,1090,172,1124,221
70,17,560,390,613,459
70,18,322,454,376,558
70,23,815,121,834,168
70,24,642,70,662,118
70,25,835,234,863,296
70,26,650,126,673,176
70,27,634,245,664,317
70,28,1025,327,1066,406
70,29,1173,79,1197,130
70,30,278,399,316,492
71,1,632,365,669,437
71,2,950,384,999,475
71,3,51,290,78,375
71,6,477,183,504,255
71,9,408,181,432,248
71,10,794,255,825,330
71,12,1087,173,1121,222
71,17,556,387,611,459
71,18,317,455,370,559
71,23,809,120,828,169
71,24,634,70,654,118
71,25,829,235,856,295
71,26,642,125,665,177
71,27,624,244,655,318
71,28,1018,329,1062,408
71,29,1165,81,1188,130
71,30,268,397,307,491
72,1,631,361,670,440
72,2,948,383,998,475
72,3,41,289,68,375
72,6,467,184,494,257
72,9,397,182,421,247
72,10,787,257,818,332
72,12,1083,174,1117,221
72,17,554,385,610,458
72,18,310,457,363,561
72,23,801,122,821,170
72,24,625,70,644,116
72,25,820,237,848,294
72,26,633,125,657,178
72,27,616,245,646,319
72,28,1013,328,1058,409
72,29,1157,79,1179,130
72,30,259,395,300,491
73,1,632,360,671,441
73,2,949,384,998,474
73,3,30,291,58,377
73,6,457,185,484,258
73,9,386,183,410,248
73,10,779,258,811,333
73,12,1081,174,1114,221
73,17,553,386,609,457
73,18,304,458,356,563
73,23,795,123,814,170
73,24,615,71,635,118
73,25,810,239,840,303
73,26,625,126,649,179
73,27,606,246,637,320
73,28,1008,328,1055,410
73,29,1148,80,1170,130
73,30,249,393,291,493
74,1,631,359,670,442
74,2,947,384,996,472
74,3,20,292,48,379
74,6,446,185,473,258
74,9,377,183,401,248
74,10,770,258,802,331
74,12,1078,175,1111,222
74,17,554,386,608,455
74,18,296,459,349,564
74,23,787,124,807,171
74,24,606,70,627,118
74,25,803,240,832,300
74,26,617,126,640,178
74,27,597,245,629,322
74,28,1004,329,1050,409
74,29,1140,81,1161,130
74,30,238,391,282,491
75,1,629,357,669,440
75,2,941,383,993,474
75,3,9,295,38,381
75,6,435,185,462,258
75,9,365,183,390,249
75,10,763,257,796,332
75,12,1073,174,1107,221
75,17,554,386,607,455
75,18,288,460,341,563
75,23,780,124,800,170
75,24,596,68,618,119
75,25,798,242,825,297
75,26,609,126,633,178
75,27,588,248,619,324
75,28,1000,329,1046,409
75,29,1130,80,1152,130
75,30,229,391,273,489
76,1,630,356,669,437
76,2,933,379,988,474
76,3,1,296,30,382
76,6,425,186,453,259
76,9,354,184,379,249
76,10,758,257,792,333
76,12,1067,172,1104,224
76,17,552,385,605,455
76,18,280,460,336,565
76,23,773,124,793,170
76,24,588,69,609,116
76,25,786,243,818,309
76,26,600,125,624,178
76,27,579,250,609,325
76,28,996,328,1043,408
76,29,1121,80,1144,130
76,30,222,392,265,487
77,1,631,354,670,435
77,2,929,377,985,476
77,3,-4,296,24,383
77,6,414,186,442,259
77,9,345,184,369,247
77,10,749,255,783,332
77,12,1062,172,1101,225
77,17,548,385,603,456
77,18,274,464,329,566
77,23,766,123,787,171
77,24,578,67,600,118
77,25,779,244,811,308
77,26,592,126,615,178
77,27,570,252,600,325
77,28,993,329,1040,410
77,29,1112,78,1135,130
77,30,215,393,258,488
78,1,632,353,671,435
78,2,925,378,980,476
78,3,-9,293,19,383
78,6,403,186,430,260
78,9,334,183,359,250
78,10,742,256,777,332
78,12,1061,172,1099,224
78,17,544,385,601,457
78,18,270,466,325,567
78,23,759,123,780,172
78,24,570,69,592,118
78,25,773,243,806,310
78,26,583,127,606,178
78,27,560,254,590,326
78,28,988,328,1038,414
78,29,1103,80,1125,129
78,30,207,394,251,489
78,31,1263,310,1274,382
79,1,633,353,671,433
79,2,921,378,975,477
79,3,-17,293,11,384
79,6,393,187,420,260
79,9,323,184,348,249
79,10,735,257,769,333
79,12,1058,172,1097,225
79,17,544,384,601,457
79,18,269,466,323,566
79,23,752,125,773,174
79,24,560,68,582,118
79,25,766,243,800,312
79,26,575,127,598,178
79,27,551,253,582,327
79,28,984,329,1034,417
79,29,1094,80,1116,129
79,30,200,394,244,487
79,31,1262,311,1273,383
80,1,634,354,670,428
80,2,918,378,970,476
80,3,-25,294,3,385
80,6,382,189,409,261
80,9,314,184,339,249
80,10,729,257,762,331
80,12,1057,172,1095,225
80,17,553,384,608,454
80,18,266,465,320,565
80,23,745,127,765,175
80,24,552,70,573,118
80,25,760,244,794,312
80,26,566,127,589,179
80,27,541,254,573,330
80,28,984,331,1032,418
80,29,1085,81,1106,129
80,30,191,394,236,490
80,31,1261,312,1272,383
80,32,1234,311,1271,385
81,1,636,353,673,428
81,2,914,375,968,478
81,3,-33,294,-4,386
81,6,371,189,399,262
81,9,303,184,329,250
81,10,721,257,754,332
81,12,1055,172,1093,224
81,17,559,384,612,456
81,18,261,463,316,568
81,23,738,128,758,174
81,24,543,71,564,117
81,25,755,246,787,309
81,26,557,128,580,179
81,27,533,254,564,331
81,28,982,334,1028,420
81,29,1076,81,1097,129
81,30,182,392,229,490
81,31,1260,313,1271,383
81,32,1223,312,1259,385
82,1,638,353,675,428
82,2,912,374,964,477
82,3,-41,295,-12,386
82,6,360,189,388,262
82,9,291,184,317,250
82,10,714,258,746,335
82,12,1052,171,1089,223
82,17,560,386,612,457
82,18,256,461,311,568
82,23,731,129,750,174
82,24,534,72,554,118
82,25,750,246,781,304
82,26,549,129,571,179
82,27,524,255,555,333
82,28,980,335,1025,418
82,29,1066,80,1088,129
82,30,173,389,222,488
82,31,1259,315,1270,383
82,32,1211,313,1248,386
83,1,636,353,675,429
83,2,910,374,961,477
83,3,-49,295,-20,387
83,6,350,191,377,263
83,9,281,184,308,250
83,10,705,257,738,336
83,12,1048,170,1086,224
83,17,559,386,611,458
83,18,246,462,302,571
83,23,724,129,744,173
83,24,525,71,546,117
83,25,745,246,777,305
83,26,540,129,562,180
83,27,515,256,547,334
83,28,975,336,1021,421
83,29,1057,79,1080,130
83,30,166,387,215,486
83,31,1258,316,1268,383
83,32,1201,313,1238,387
84,1,633,352,674,430
84,2,908,375,957,476
84,3,-57,296,-28,388
84,6,339,190,367,264
84,9,270,184,297,251
84,10,698,259,730,336
84,12,1043,169,1083,226
84,17,558,384,610,457
84,18,239,464,294,571
84,23,716,128,737,175
84,24,514,69,536,118
84,25,739,247,771,307
84,26,531,129,553,181
84,27,506,257,537,336
84,28,969,337,1017,423
84,29,1047,78,1070,130
84,30,161,386,209,484
84,31,1257,317,1267,384
84,32,1190,313,1228,389
85,1,633,351,674,428
85,2,906,376,954,475
85,3,-65,296,-36,389
85,6,329,191,357,264
85,9,259,184,286,251
85,10,690,262,721,336
85,12,1043,168,1083,226
85,17,553,381,609,458
85,18,233,461,290,570
85,23,709,129,731,177
85,24,505,70,527,118
85,25,732,248,767,309
85,26,522,130,544,181
85,27,497,260,528,337
85,28,964,337,1015,427
85,29,1038,80,1060,129
85,30,154,387,202,483
85,31,1256,318,1266,384
85,32,1179,314,1216,389
86,1,636,350,676,423
86,2,906,378,952,473
86,3,-73,297,-44,390
86,6,318,192,345,265
86,9,249,184,276,250
86,10,682,261,714,337
86,12,1043,168,1082,226
86,17,551,378,609,457
86,18,228,460,284,568
86,23,702,129,724,177
86,24,496,69,517,117
86,25,726,247,763,310
86,26,513,130,536,181
86,27,488,259,519,338
86,28,961,337,1013,426
86,29,1028,80,1050,129
86,30,148,386,194,482
86,31,1255,320,1265,384
86,32,1170,315,1206,389
87,1,638,350,678,421
87,2,903,378,949,472
87,3,-81,297,-52,391
87,6,306,192,334,265
87,9,236,184,264,251
87,10,673,262,705,337
87,12,1039,168,1077,227
87,17,560,377,617,457
87,18,225,462,279,568
87,23,694,129,716,177
87,24,486,70,506,117
87,25,724,246,762,311
87,26,503,130,526,182
87,27,478,260,508,338
87,28,960,337,1012,427
87,29,1018,79,1041,129
87,30,140,388,185,481
87,31,1253,321,1264,384
87,32,1159,315,1195,389
88,1,640,349,679,422
88,2,897,377,943,470
88,3,-89,298,-60,392
88,6,294,191,322,266
88,9,224,184,252,251
88,10,665,263,697,337
88,12,1035,170,1071,226
88,17,565,378,619,456
88,18,222,463,274,568
88,23,686,130,708,177
88,24,476,71,497,116
88,25,721,247,758,312
88,26,494,129,517,182
88,27,468,258,499,339
88,28,959,337,1011,428
88,29,1008,79,1030,128
88,30,133,387,177,483
88,31,1252,322,1262,384
88,32,1148,317,1183,389
89,1,638,349,679,424
89,2,889,372,937,469
89,6,282,191,310,267
89,9,213,184,240,252
89,10,654,263,688,340
89,12,1032,170,1067,227
89,17,562,379,615,457
89,18,218,465,266,565
89,23,678,131,700,177
89,24,466,71,487,116
89,25,716,247,751,309
89,26,483,129,506,180
89,27,458,257,489,340
89,28,959,338,1009,429
89,29,999,79,1021,128
89,30,124,389,168,484
89,32,1137,320,1171,389
90,1,636,347,678,423
90,2,883,372,931,468
90,6,269,192,297,267
90,9,200,184,227,251
90,10,645,263,678,337
90,12,1026,170,1060,225
90,17,562,378,615,459
90,18,207,464,258,572
90,23,670,131,692,177
90,24,455,72,475,116
90,25,708,249,744,312
90,26,473,129,496,180
90,27,447,258,477,340
90,28,957,338,1006,432
90,29,986,78,1008,127
90,30,111,387,157,487
90,32,1126,319,1161,389
91,1,635,345,678,419
91,2,878,371,924,465
91,6,255,192,283,267
91,9,187,184,213,251
91,10,632,264,667,338
91,12,1019,170,1053,225
91,17,559,378,613,461
91,18,196,461,250,576
91,23,662,130,684,177
91,24,444,72,464,115
91,25,698,248,736,314
91,26,462,129,485,180
91,27,435,261,465,339
91,28,954,340,1002,436
91,29,976,78,998,127
91,30,99,385,147,487
91,32,1114,320,1148,389
92,1,636,342,677,414
92,2,872,370,917,464
92,6,241,192,269,267
92,9,174,183,200,251
92,10,622,265,658,339
92,12,1012,171,1046,226
92,17,555,378,610,463
92,18,186,458,241,576
92,23,653,130,676,176
92,24,432,73,452,115
92,25,690,247,729,313
92,26,451,129,474,180
92,27,424,258,455,340
92,28,951,340,997,436
92,29,963,77,984,124
92,30,88,385,137,486
92,32,1102,321,1136,388
93,1,637,339,678,412
93,2,864,372,907,463
93,6,227,191,256,267
93,9,161,184,187,252
93,10,616,266,650,337
93,12,1006,171,1039,223
93,17,551,376,607,463
93,18,176,458,231,575
93,23,643,130,666,178
93,24,420,71,441,117
93,25,684,246,723,310
93,26,439,128,463,181
93,27,411,258,443,341
93,28,947,341,993,438
93,29,953,76,974,124
93,30,79,384,127,484
93,32,1090,321,1124,389
94,1,638,339,677,410
94,2,849,371,892,462
94,6,214,191,242,269
94,9,147,184,174,253
94,10,607,266,641,335
94,12,1005,170,1034,218
94,17,551,375,608,463
94,18,166,459,221,575
94,23,634,129,658,178
94,24,408,70,429,117
94,25,679,246,719,311
94,26,428,127,451,181
94,27,398,260,430,342
94,28,939,341,987,439
94,29,938,75,960,123
94,30,69,383,119,481
94,32,1078,322,1112,389
95,1,634,337,676,413
95,2,838,368,882,460
95,6,200,192,229,269
95,9,134,185,159,251
95,10,600,266,633,335
95,12,999,171,1029,221
95,17,556,374,614,464
95,18,160,460,214,573
95,23,625,129,648,178
95,24,396,69,417,115
95,25,677,247,714,309
95,26,417,127,440,182
95,27,386,258,419,340
95,28,936,340,984,438
95,29,927,74,949,123
95,30,62,386,110,480
95,32,1066,320,1101,389
95,33,1259,213,1277,268
96,1,631,334,675,411
96,2,831,365,876,455
96,6,187,192,215,269
96,9,120,183,145,250
96,10,591,265,626,337
96,12,990,172,1022,223
96,17,557,377,613,465
96,18,154,462,207,573
96,23,615,130,639,178
96,24,383,68,404,113
96,25,673,250,708,310
96,26,404,127,428,183
96,27,373,258,406,341
96,28,932,340,980,439
96,29,917,74,939,123
96,30,56,387,103,478
96,32,1054,319,1089,388
96,33,1256,211,1275,267
97,1,630,332,675,409
97,2,828,362,873,451
97,6,173,192,202,268
97,9,106,182,131,250
97,10,581,264,617,337
97,12,986,172,1017,223
97,17,557,377,612,468
97,18,148,462,201,574
97,23,607,130,630,178
97,24,370,67,392,114
97,25,666,252,700,312
97,26,392,127,416,183
97,27,362,258,395,341
97,28,930,341,977,440
97,29,906,74,928,122
97,30,49,388,96,479
97,32,1042,320,1077,390
97,33,1252,209,1272,268
98,1,635,330,677,405
98,2,823,360,867,449
98,6,161,192,189,268
98,9,91,181,116,250
98,10,570,263,606,337
98,12,984,170,1013,219
98,17,555,375,609,469
98,18,144,462,194,569
98,23,596,130,619,178
98,24,356,65,378,114
98,25,660,249,694,311
98,26,380,126,404,182
98,27,350,259,382,341
98,28,929,344,974,442
98,29,896,73,917,122
98,30,43,387,90,477
98,32,1030,319,1066,390
98,33,1249,207,1271,269
99,1,637,330,676,401
99,2,816,359,860,449
99,6,144,193,172,269
99,9,77,181,101,250
99,10,557,262,595,337
99,12,976,168,1008,223
99,17,554,373,605,465
99,18,133,463,184,576
99,23,587,130,611,179
99,24,343,65,365,114
99,25,651,248,686,311
99,26,367,127,392,184
99,27,338,260,370,341
99,28,925,344,969,441
99,29,885,73,907,121
99,30,33,386,81,479
99,32,1018,320,1053,389
99,33,1246,208,1269,269
100,1,637,328,676,402
100,2,806,358,851,448
100,6,131,194,160,269
100,9,62,182,86,252
100,10,547,261,587,338
100,12,968,168,1002,226
100,17,549,372,600,465
100,18,122,460,175,578
100,23,577,130,602,180
100,24,332,67,353,114
100,25,643,246,680,313
100,26,353,128,379,184
100,27,328,258,359,340
100,28,921,349,962,441
100,29,874,72,896,121
100,30,21,385,71,479
100,32,1006,321,1042,390
100,33,1238,209,1262,270
101,1,637,327,676,403
101,2,798,354,843,445
101,6,118,194,147,269
101,9,47,183,71,252
101,10,537,261,577,339
101,12,963,168,996,226
101,17,544,372,595,467
101,18,109,459,165,580
101,23,567,130,593,181
101,24,321,66,342,114
101,25,634,246,672,315
101,26,340,128,366,183
101,27,316,259,347,341
101,28,915,350,959,444
101,29,864,72,886,121
101,30,8,383,60,480
101,32,994,321,1030,390
101,33,1229,208,1255,272
101,34,1259,283,1275,330
102,1,636,328,674,402
102,2,792,353,836,441
102,6,106,194,134,270
102,9,32,183,56,251
102,10,529,263,569,339
102,12,957,167,990,227
102,17,541,371,592,465
102,18,100,458,155,579
102,23,557,129,583,182
102,24,309,66,330,114
102,25,628,246,667,314
102,26,327,128,353,181
102,27,304,259,335,341
102,28,907,349,953,445
102,29,853,72,875,120
102,30,1,379,53,477
102,32,981,322,1017,391
102,33,1220,209,1249,272
102,34,1251,271,1272,332
103,1,635,328,671,401
103,2,788,352,831,438
103,6,82,192,113,272
103,9,17,184,42,251
103,10,520,263,560,339
103,12,950,167,983,228
103,17,543,371,593,463
103,18,92,458,146,576
103,23,548,130,573,182
103,24,298,66,319,114
103,25,626,248,663,314
103,26,316,127,342,181
103,27,293,259,322,341
103,28,907,349,953,445
103,29,843,71,865,120
103,30,-2,380,46,474
103,32,969,324,1005,391
103,33,1214,209,1243,271
103,34,1246,266,1269,330
104,1,635,327,670,399
104,2,781,350,825,439
104,6,68,192,98,272
104,9,3,185,28,250
104,10,515,263,553,337
104,12,942,169,975,229
104,17,545,373,594,464
104,18,83,460,135,575
104,23,539,131,563,182
104,24,286,66,308,114
104,25,621,248,655,309
104,26,303,126,330,181
104,27,279,258,309,342
104,28,903,349,949,445
104,29,832,71,854,119
104,30,-8,381,39,475
104,32,955,324,991,392
104,33,1211,209,1240,268
104,34,1242,261,1267,327
105,1,633,327,668,399
105,2,774,347,818,439
105,6,52,191,83,273
105,9,-6,185,17,249
105,10,507,264,544,337
105,12,937,169,968,228
105,17,544,376,588,461
105,18,75,462,126,577
105,23,528,130,553,183
105,24,275,65,296,114
105,25,613,251,645,308
105,26,291,124,317,180
105,27,266,258,297,343
105,28,901,347,947,446
105,30,-13,384,32,478
105,32,944,325,978,388
105,33,1208,210,1239,270
105,34,1237,232,1272,328
106,1,631,326,668,400
106,2,766,343,810,437
106,6,38,191,69,273
106,9,-19,185,3,249
106,10,494,262,533,340
106,12,928,168,959,228
106,17,539,378,580,460
106,18,69,465,118,577
106,23,518,130,542,181
106,24,263,65,285,114
106,25,605,250,638,310
106,26,278,123,304,177
106,27,253,259,283,343
106,28,898,343,945,445
106,30,-20,384,24,478
106,32,932,326,966,387
106,33,1204,210,1235,269
106,34,1232,216,1274,328
107,1,628,325,666,399
107,2,759,341,801,432
107,6,23,191,54,274
107,9,-32,185,-9,249
107,10,483,261,523,340
107,12,919,168,951,228
107,17,537,377,577,460
107,18,61,466,110,580
107,23,507,130,532,183
107,24,252,65,273,114
107,25,600,248,632,308
107,26,265,123,291,178
107,27,240,262,271,343
107,28,897,334,948,443
107,30,-28,384,16,478
107,32,921,327,954,387
107,33,1199,209,1231,269
107,34,1229,209,1274,328
108,1,625,324,664,397
108,2,754,338,794,424
108,6,9,193,41,275
108,9,-45,185,-23,248
108,10,472,260,512,339
108,12,910,168,943,227
108,17,533,375,575,462
108,18,51,466,101,584
108,23,497,130,522,184
108,24,240,64,262,113
108,25,590,248,625,313
108,26,252,122,278,178
108,27,226,262,258,344
108,28,892,329,944,443
108,30,-36,383,8,477
108,32,909,327,941,387
108,33,1191,209,1224,269
108,34,1221,227,1262,329
109,1,622,325,661,396
109,2,747,336,785,420
109,6,-3,193,26,273
109,9,-59,185,-36,248
109,10,462,260,503,339
109,12,905,169,938,228
109,17,526,374,572,469
109,18,38,464,89,585
109,23,487,128,514,183
109,24,229,64,251,113
109,25,582,248,619,315
109,26,239,122,265,180
109,27,213,260,245,343
109,28,885,326,939,445
109,30,-44,383,0,477
109,32,897,328,929,387
109,33,1185,209,1219,269
109,34,1216,221,1260,329
110,1,624,324,663,396
110,2,741,337,778,420
110,6,-17,193,12,273
110,9,-72,186,-49,248
110,10,455,263,495,337
110,12,903,168,936,229
110,17,520,373,567,470
110,18,27,463,79,586
110,23,479,129,505,182
110,24,217,64,239,113
110,25,574,248,611,314
110,26,227,123,253,180
110,27,200,261,233,343
110,28,881,326,934,445
110,30,-52,383,-7,477
110,32,886,328,917,387
110,33,1185,209,1218,269
110,34,1211,220,1256,328
111,1,627,325,665,396
111,2,734,333,772,420
111,6,-31,193,-1,274
111,9,-85,186,-63,248
111,10,448,263,487,336
111,12,894,169,927,229
111,17,520,373,566,468
111,18,18,463,71,586
111,23,471,130,497,184
111,25,568,246,606,312
111,26,215,124,240,180
111,27,188,261,220,344
111,28,876,327,929,447
111,30,-60,383,-14,477
111,32,874,329,905,386
111,33,1181,209,1215,272
111,34,1208,215,1256,327
112,1,631,325,670,395
112,2,727,333,765,419
112,6,-45,193,-15,274
112,9,-98,186,-76,248
112,10,441,266,479,336
112,12,890,170,922,230
112,17,521,374,564,464
112,18,9,462,64,588
112,23,461,130,487,184
112,25,566,245,603,312
112,26,203,124,228,179
112,27,176,261,209,344
112,28,870,326,926,448
112,30,-68,383,-22,477
112,32,862,330,893,386
112,33,1178,210,1212,270
112,34,1206,213,1255,328
113,1,628,325,669,397
113,2,717,329,757,419
113,6,-59,193,-29,274
113,9,-112,186,-89,248
113,10,436,265,473,336
113,12,887,169,918,229
113,17,519,376,560,464
113,18,2,466,55,587
113,23,453,131,478,183
113,25,562,244,598,311
113,26,191,125,216,179
113,27,166,259,198,345
113,28,866,327,924,447
113,30,-76,383,-30,477
113,32,850,330,880,386
113,33,1173,210,1207,270
113,34,1204,211,1254,328
114,1,625,324,667,397
114,2,706,328,746,415
114,6,-73,193,-43,274
114,9,-125,186,-103,247
114,10,430,263,466,335
114,12,881,169,912,227
114,17,517,377,558,468
114,18,-1,466,49,586
114,23,445,131,469,182
114,25,555,245,590,311
114,26,179,125,204,179
114,27,155,260,187,344
114,28,866,338,920,446
114,30,-84,383,-38,476
114,32,841,320,879,390
114,33,1166,211,1202,274
114,34,1199,209,1251,328
114,35,683,69,709,114
115,1,621,323,664,397
115,2,699,327,737,405
115,6,-87,193,-57,275
115,9,-138,186,-116,247
115,10,422,262,460,337
115,12,872,167,904,228
115,17,515,377,556,469
115,18,-7,467,41,586
115,23,435,129,460,182
115,25,551,243,585,310
115,26,166,125,191,177
115,27,145,260,176,344
115,28,862,345,915,446
115,30,-91,383,-46,476
115,32,832,319,870,391
115,33,1161,211,1198,274
115,34,1191,207,1246,328
115,35,671,68,698,116
116,1,615,320,659,397
116,2,689,327,729,404
116,6,-101,193,-71,275
116,10,413,259,451,335
116,12,866,166,898,226
116,17,509,376,552,470
116,18,-12,465,34,586
116,23,426,127,451,183
116,25,543,243,578,313
116,26,153,123,179,177
116,27,134,261,164,344
116,28,860,349,911,444
116,32,822,319,860,390
116,33,1159,211,1194,269
116,34,1181,209,1235,326
116,35,664,67,692,116
117,1,612,317,657,400
117,2,682,328,723,404
117,6,-115,194,-85,275
117,10,403,258,442,335
117,12,860,166,893,227
117,17,503,374,548,470
117,18,-20,466,26,586
117,23,415,127,441,182
117,25,535,241,572,315
117,26,141,122,166,176
117,27,121,260,151,344
117,28,861,351,912,446
117,32,814,321,850,388
117,33,1159,211,1195,270
117,34,1176,225,1222,321
117,35,658,67,686,116
118,1,609,314,654,399
118,2,678,328,719,402
118,6,-129,194,-99,276
118,10,393,258,432,335
118,12,856,165,890,229
118,17,499,371,546,468
118,18,-28,466,18,587
118,23,406,127,432,180
118,25,527,240,564,314
118,26,129,122,154,176
118,27,108,261,139,346
118,28,861,352,912,445
118,32,804,318,841,389
118,33,1156,211,1191,270
118,34,1172,219,1222,321
118,35,652,67,680,117
118,36,1205,208,1246,283
119,1,604,312,650,399
119,2,668,325,712,400
119,6,-143,194,-112,276
119,10,383,255,424,334
119,12,850,166,883,228
119,17,500,370,544,461
119,18,-36,466,10,587
119,23,398,128,424,180
119,25,521,239,558,313
119,26,116,120,141,176
119,27,94,260,126,345
119,28,861,350,912,445
119,32,793,316,832,389
119,33,1156,210,1192,270
119,34,1172,232,1217,320
119,35,645,66,674,117
119,36,1201,207,1242,281
120,1,599,309,645,395
120,2,660,322,706,400
120,10,374,255,414,333
120,12,843,166,875,228
120,17,499,370,539,454
120,18,-44,466,2,588
120,23,385,128,412,181
120,25,518,241,550,305
120,26,102,119,128,177
120,27,79,259,113,346
120,28,854,348,906,444
120,32,782,314,823,389
120,33,1145,209,1199,302
120,34,1168,231,1213,319
120,35,639,66,668,117
120,36,1194,207,1233,278
121,1,594,308,639,394
121,2,653,324,698,399
121,10,369,254,407,328
121,12,837,166,868,228
121,17,494,371,533,454
121,18,-52,467,-5,588
121,23,376,126,404,182
121,25,510,242,542,308
121,26,87,118,114,179
121,27,62,260,97,346
121,28,847,347,900,442
121,32,769,313,812,389
121,33,1140,216,1195,313
121,34,1164,230,1209,318
121,35,632,66,662,118
121,36,1187,206,1226,279
122,1,587,307,631,393
122,2,646,324,694,401
122,10,358,253,396,329
122,12,828,166,859,229
122,17,487,371,528,459
122,18,-60,467,-12,589
122,23,365,126,392,181
122,25,500,242,532,309
122,26,72,117,99,179
122,27,45,260,81,347
122,28,840,345,893,440
122,32,756,312,799,389
122,33,1134,212,1193,318
