frame_id,id,x1,y1,x2,y2,confidence
7,6,1115,348,1157,438,0.8869735
7,7,795,83,813,127,0.874126196
7,8,972,124,997,179,0.895025253
7,9,461,154,480,215,0.889415622
7,10,792,195,827,266,0.891631782
7,11,1198,255,1246,341,0.911521971
7,13,556,420,589,513,0.889764428
7,14,643,96,670,146,0.905638516
7,16,714,224,754,297,0.904189706
7,15,658,49,679,90,0.884477735
7,17,502,441,551,517,0.874712765
8,1,860,451,927,546,0.916914105
8,2,530,158,559,225,0.891473413
8,3,921,185,960,250,0.918841064
8,4,450,411,517,496,0.902456939
8,5,220,264,258,345,0.906837821
8,6,1118,347,1158,439,0.894358397
8,7,806,83,827,128,0.872639179
8,8,984,125,1008,180,0.903313279
8,9,473,153,492,214,0.891751766
8,10,804,197,833,267,0.880232871
8,11,1203,256,1258,343,0.930626094
8,13,562,417,593,508,0.889208853
8,14,655,95,679,145,0.902787149
8,16,726,224,767,298,0.862257361
8,15,670,48,691,91,0.890804708
8,17,507,441,551,520,0.855415046
9,1,866,449,935,541,0.940553725
9,2,542,158,571,226,0.89465487
9,3,934,186,968,251,0.91227144
9,4,463,412,517,495,0.898226678
9,5,230,263,269,345,0.923236012
9,6,1121,347,1168,442,0.890622616
9,7,816,84,841,129,0.889297485
9,8,998,126,1021,181,0.900413692
9,9,484,154,506,215,0.876364768
9,10,814,197,840,266,0.887829363
9,11,1214,258,1269,344,0.906237841
9,13,565,414,600,505,0.864914894
9,14,668,95,689,146,0.900023997
9,16,739,224,780,298,0.862076342
9,15,684,47,704,91,0.89231807
9,17,510,439,559,521,0.898320556
10,1,873,446,941,536,0.929977477
10,2,555,158,584,226,0.905211747
10,3,945,186,974,251,0.892628551
10,4,472,411,521,493,0.889178216
10,5,238,263,282,345,0.920575082
10,6,1126,345,1178,442,0.826177418
10,7,828,85,855,129,0.904944777
10,8,1011,127,1032,182,0.90937686
10,9,494,154,520,216,0.902092457
10,10,824,197,850,267,0.89213717
10,11,1228,259,1279,345,0.868281662
10,13,571,412,610,504,0.904960454
10,14,680,94,701,147,0.905837417
10,15,696,47,716,91,0.870307267
11,1,881,445,944,533,0.935085416
11,2,567,159,598,226,0.913237631
11,3,956,186,983,251,0.909897327
11,4,472,410,529,487,0.896414638
11,5,242,263,293,345,0.925533473
11,6,1125,345,1186,441,0.922273397
11,7,841,85,869,129,0.892248571
11,8,1023,128,1044,182,0.901628673
11,9,503,155,534,216,0.908576429
11,10,833,197,862,268,0.88523078
11,11,1240,261,1280,345,0.873141289
11,13,573,411,619,507,0.905020297
11,14,692,95,714,147,0.893578172
11,15,709,49,727,94,0.842576742
11,16,766,225,806,298,0.836037695
12,1,889,444,944,533,0.907943964
12,2,579,159,612,226,0.908807337
12,3,966,185,995,251,0.914647281
12,4,473,410,539,485,0.849637091
12,5,249,264,302,345,0.907734811
12,6,1121,347,1179,440,0.918090463
12,7,854,86,882,130,0.890338778
12,8,1036,127,1058,182,0.895640731
12,9,513,156,548,217,0.908760548
12,10,842,197,874,269,0.908762276
12,11,1248,261,1280,346,0.878461838
12,13,573,410,627,513,0.90365833
12,14,704,96,728,149,0.914298177
12,15,721,50,740,95,0.890721917
12,16,781,225,817,297,0.894523442
13,1,896,445,947,534,0.918032646
13,2,588,160,625,227,0.913074374
13,3,976,185,1007,252,0.906250179
13,4,484,410,547,479,0.805075765
13,5,260,265,307,345,0.904112518
13,6,1120,348,1188,441,0.907226682
13,7,867,86,893,130,0.873401105
13,8,1048,127,1072,182,0.916522205
13,9,525,157,560,217,0.892145514
13,10,848,196,886,269,0.908950031
13,11,1259,260,1280,337,0.85591656
13,13,574,410,631,517,0.92603761
13,14,715,96,741,148,0.8915115
13,15,732,51,753,95,0.89938724
13,16,794,225,827,298,0.89987129
14,1,899,443,957,535,0.924857676
14,2,600,161,638,227,0.916144729
14,3,984,185,1019,252,0.916249454
14,5,269,266,310,345,0.900547087
14,6,1124,352,1190,442,0.915281594
14,7,880,87,903,130,0.886542797
14,8,1059,127,1086,183,0.907976627
14,9,537,157,572,218,0.891121626
14,10,855,197,898,269,0.920773149
14,13,583,409,634,512,0.911088705
14,14,726,98,754,150,0.890828609
14,15,744,52,767,95,0.858255923
15,1,903,441,966,533,0.842947304
15,2,612,162,650,228,0.905574203
15,3,990,187,1031,252,0.919979155
15,5,277,265,310,346,0.899249911
15,6,1135,353,1185,444,0.889627576
15,7,892,87,913,130,0.886459053
15,8,1070,128,1100,183,0.915687025
15,9,551,158,582,219,0.889528155
15,10,865,198,908,270,0.896516383
15,13,590,409,634,506,0.907239258
15,14,736,99,766,151,0.883930266
15,15,756,53,780,96,0.869137168
15,16,819,225,845,298,0.888526976
16,1,906,439,956,515,0.866961002
16,2,624,162,661,229,0.907726347
16,3,999,189,1042,252,0.922827899
16,5,285,264,316,347,0.898150861
16,6,1145,354,1193,446,0.898300171
16,7,904,87,922,131,0.879275084
16,8,1078,129,1113,184,0.911815941
16,9,565,158,590,219,0.860069931
16,10,876,200,916,271,0.902737021
16,13,595,408,631,506,0.886938334
16,14,748,100,777,151,0.898864806
16,15,767,54,790,96,0.879416764
16,16,830,225,854,299,0.89431715
16,4,518,415,572,504,0.811451375
17,2,636,163,670,229,0.902594805
17,3,1011,191,1051,253,0.888111532
17,5,292,264,326,348,0.929548264
17,6,1150,354,1192,446,0.911785007
17,7,915,88,933,132,0.878216684
17,8,1087,131,1125,185,0.922373712
17,9,577,159,597,219,0.863187671
17,10,886,201,922,272,0.88960737
17,13,599,408,633,503,0.904787481
17,14,759,100,786,152,0.8861081
17,15,778,55,800,96,0.87421304
17,16,841,226,865,300,0.88562572
17,4,539,416,582,494,0.821960926
18,2,648,163,678,230,0.903794289
18,3,1021,192,1058,254,0.907991648
18,5,295,264,335,349,0.925723255
18,6,1153,353,1195,448,0.918918431
18,7,926,87,945,133,0.889267147
18,8,1096,134,1138,187,0.923789978
18,9,588,159,605,220,0.879987001
18,10,894,202,926,271,0.89549017
18,13,602,407,636,503,0.861963153
18,14,770,101,795,153,0.858390927
18,15,789,55,812,97,0.881592631
18,16,850,226,875,301,0.885231078
18,4,542,416,586,491,0.806693256
18,1,914,438,973,524,0.854856372
19,2,659,163,686,231,0.881723702
19,3,1028,192,1063,254,0.908483207
19,5,297,266,344,349,0.925124288
19,6,1156,353,1202,449,0.920195997
19,7,935,88,957,135,0.905294359
19,8,1108,136,1149,189,0.914438725
19,9,598,159,615,222,0.864592016
19,10,902,202,929,272,0.893377721
19,13,606,408,639,502,0.877059758
19,14,782,101,804,154,0.868921638
19,15,799,56,820,97,0.884538174
19,4,547,417,595,493,0.870604336
19,1,916,438,975,525,0.924704432
20,2,670,163,692,232,0.881733119
20,3,1038,192,1068,256,0.915136814
20,5,303,267,350,350,0.926314533
20,6,1153,353,1210,449,0.935008466
20,7,944,90,968,136,0.910444617
20,8,1120,139,1160,190,0.916577578
20,9,606,160,626,222,0.890565157
20,10,910,202,937,274,0.89644444
20,13,610,408,641,503,0.874746025
20,14,794,102,813,155,0.878681064
20,15,809,56,829,99,0.879271507
20,4,551,417,603,492,0.891528547
20,1,918,437,969,527,0.912251711
20,18,508,455,550,524,0.888184726
20,16,865,228,898,304,0.886450052
21,2,680,163,702,232,0.893598437
21,3,1050,192,1075,256,0.899798572
21,5,312,269,353,351,0.909690499
21,6,1149,354,1215,448,0.932586491
21,7,954,91,977,136,0.903678715
21,8,1132,140,1169,192,0.909898877
21,9,612,161,638,223,0.905126393
21,10,917,202,945,275,0.869080901
21,13,614,406,649,506,0.888812721
21,14,804,102,823,156,0.860347211
21,15,818,56,837,99,0.865741014
21,4,556,416,605,493,0.895633221
21,1,919,437,973,528,0.922420263
21,16,873,229,908,306,0.856067657
22,2,688,163,711,233,0.884655178
22,3,1057,192,1083,258,0.912873864
22,5,321,269,353,351,0.892377317
22,6,1147,355,1216,448,0.938206553
22,7,964,92,984,137,0.896722734
22,8,1144,140,1178,193,0.914298177
22,9,618,162,648,224,0.920994937
22,10,923,203,953,276,0.869645178
22,13,617,405,659,509,0.923771262
22,14,813,102,832,156,0.886948586
22,15,827,56,845,99,0.860612452
22,4,562,415,607,491,0.910150349
22,1,918,435,977,528,0.928961217
22,16,882,231,918,306,0.81088078
22,18,510,456,567,523,0.901909888
23,2,694,163,719,233,0.896561325
23,3,1061,193,1090,258,0.915473878
23,5,324,269,353,351,0.890122056
23,6,1147,357,1215,448,0.925584435
23,7,971,92,989,138,0.882042885
23,8,1154,140,1184,194,0.899608195
23,9,623,162,656,224,0.914925039
23,10,927,204,958,277,0.88143909
23,13,619,405,663,509,0.896888375
23,14,818,101,839,157,0.853111625
23,15,833,56,851,100,0.878760934
23,4,565,413,610,489,0.928551018
23,1,914,433,977,525,0.925701797
23,16,890,231,925,307,0.842662036
23,18,513,459,561,522,0.813936591
24,2,696,164,725,234,0.889070511
24,3,1061,194,1094,259,0.914163053
24,5,323,269,353,351,0.903761625
24,6,1149,359,1211,450,0.925578713
24,7,975,93,992,139,0.886904776
24,8,1160,139,1188,195,0.900408328
24,9,627,163,661,225,0.907377005
24,10,929,206,959,277,0.879559875
24,13,617,403,665,508,0.91035223
24,14,820,102,844,157,0.894836366
24,15,836,56,855,100,0.886715949
24,4,564,413,611,488,0.928579807
24,1,907,431,973,522,0.919537604
24,18,512,460,564,522,0.895729423
25,2,695,163,728,234,0.902113855
25,3,1061,196,1095,257,0.904688835
25,5,319,268,352,352,0.906686485
25,6,1154,360,1198,439,0.813228428
25,7,977,92,993,139,0.876997292
25,8,1162,139,1192,195,0.903847218
25,9,630,163,663,225,0.894371212
25,10,929,208,957,277,0.87126255
25,13,613,403,667,507,0.935299456
25,14,821,103,848,158,0.872678757
25,15,837,56,857,101,0.854203939
25,4,557,412,608,488,0.921287358
25,1,903,430,962,521,0.908073246
25,18,508,461,556,521,0.89062196
25,16,900,233,931,307,0.894795179
26,2,696,164,729,235,0.89831841
26,3,1061,197,1093,256,0.883582056
26,5,311,268,350,352,0.916185856
26,6,1150,360,1189,446,0.907293797
26,7,978,92,994,138,0.80092752
26,8,1164,138,1195,195,0.901767254
26,9,632,163,663,224,0.889049709
26,10,928,209,952,275,0.876583517
26,13,606,404,666,506,0.931849599
26,15,838,58,856,102,0.859869182
26,4,552,413,605,488,0.920887768
26,1,897,430,944,520,0.900063992
26,18,505,459,553,522,0.89090091
26,16,902,234,931,307,0.889690995
27,2,695,164,730,235,0.899691582
27,3,1059,199,1089,258,0.894311488
27,5,304,268,347,352,0.919353187
27,6,1142,359,1181,449,0.909531295
27,7,975,92,993,140,0.881973624
27,8,1166,137,1196,196,0.897972345
27,9,633,163,660,224,0.878297567
27,10,926,210,946,275,0.865247548
27,13,602,406,657,501,0.893110454
27,15,838,60,854,102,0.867069364
27,4,549,414,604,488,0.912693679
27,1,885,430,930,520,0.917194724
27,18,497,458,546,522,0.858900309
27,16,903,234,932,307,0.884491801
27,14,821,105,850,158,0.8948071
28,2,696,164,729,235,0.89104104
28,3,1058,200,1084,259,0.89058727
28,5,300,269,343,353,0.924728811
28,6,1127,359,1174,449,0.933166504
28,7,973,93,991,140,0.893311441
28,8,1169,137,1200,196,0.883412242
28,9,634,162,656,223,0.836888015
28,10,922,209,943,275,0.859464824
28,13,594,409,646,501,0.89375627
28,15,836,61,852,101,0.84612751
28,4,546,416,603,488,0.901016235
28,1,868,430,926,520,0.928539515
28,18,486,454,543,523,0.910266936
28,16,903,233,932,307,0.886138618
28,14,821,105,850,158,0.897820771
29,2,695,165,726,234,0.869470894
29,3,1055,199,1079,260,0.900619626
29,5,299,270,336,353,0.907697618
29,6,1111,358,1166,449,0.913560927
29,7,971,94,989,140,0.884253621
29,8,1170,138,1202,197,0.883029222
29,9,633,162,652,223,0.868257582
29,10,918,209,941,274,0.863702774
29,13,588,411,638,504,0.910673916
29,4,545,416,599,487,0.905867457
29,18,479,451,537,524,0.889974535
29,16,902,232,933,306,0.901959419
29,14,820,106,848,158,0.897083223
30,2,696,164,723,233,0.893858194
30,3,1053,198,1075,260,0.895238459
30,5,298,270,329,354,0.902924836
30,6,1099,360,1159,448,0.930208802
30,7,970,95,988,141,0.889592767
30,8,1170,138,1202,197,0.877811849
30,4,545,415,597,487,0.896837652
30,18,476,447,532,525,0.911840916
30,16,901,233,936,307,0.910833895
30,14,820,106,846,158,0.885822713
30,15,831,58,847,102,0.835415483
30,1,835,426,889,496,0.842822254
31,2,695,163,718,233,0.894005656
31,3,1049,198,1072,261,0.876993895
31,5,295,271,323,353,0.909773052
31,6,1088,362,1150,448,0.898840249
31,7,968,95,986,141,0.893686414
31,8,1169,140,1201,198,0.878993809
31,4,545,412,592,488,0.868856251
31,18,476,444,527,526,0.905946612
31,16,900,232,935,307,0.888978839
31,14,819,105,844,158,0.87991178
31,15,827,57,844,102,0.861917377
31,1,818,426,871,506,0.863545597
31,9,629,162,646,224,0.856339395
32,2,694,163,713,233,0.858864725
32,3,1043,197,1070,262,0.892254591
32,5,290,270,317,354,0.88942343
32,6,1083,364,1141,448,0.92172277
32,7,966,95,984,140,0.900343716
32,8,1169,140,1201,198,0.884000957
32,18,475,441,521,526,0.909362197
32,16,899,232,934,307,0.898829937
32,14,819,105,840,157,0.880644917
32,15,823,57,843,102,0.86087352
32,9,622,162,644,224,0.879086912
32,13,551,408,606,496,0.871636152
33,2,691,163,709,232,0.876304686
33,3,1038,197,1066,263,0.89486897
33,5,283,270,313,356,0.897447109
33,6,1082,364,1133,448,0.916333914
33,7,963,96,982,141,0.907941341
33,8,1168,141,1201,198,0.88044697
33,18,471,438,515,525,0.907682002
33,16,901,233,932,307,0.902188659
33,14,818,104,837,157,0.854561746
33,15,819,57,841,102,0.883325279
33,9,618,162,642,225,0.886095047
33,13,545,405,601,499,0.910453796
33,10,894,210,918,279,0.825541198
33,1,807,423,856,516,0.8174541
34,2,686,163,707,232,0.867070854
34,3,1036,199,1063,264,0.915173233
34,5,278,271,309,357,0.899492025
34,6,1082,363,1126,448,0.900961459
34,7,961,95,980,142,0.897975445
34,8,1167,141,1200,198,0.883103013
34,18,464,435,511,525,0.924100459
34,16,902,233,932,307,0.908614397
34,14,815,103,836,158,0.867418647
34,15,815,57,839,102,0.90796268
34,9,614,163,641,225,0.893632233
34,13,538,407,594,504,0.912490487
34,10,888,211,912,281,0.845363498
34,1,799,420,839,518,0.903551102
35,2,682,163,706,233,0.871029735
35,3,1033,199,1060,265,0.898269176
35,5,268,272,305,357,0.908933997
35,6,1081,361,1122,449,0.885693789
35,7,960,95,979,142,0.893676221
35,8,1168,141,1200,198,0.886211455
35,18,459,432,509,525,0.935618043
35,16,902,233,932,308,0.91072619
35,14,811,103,834,158,0.87068522
35,15,813,57,837,103,0.910190642
35,9,612,163,641,225,0.896760583
35,13,529,408,588,504,0.897337914
35,10,883,211,908,281,0.867383122
35,1,790,417,830,514,0.895684838
36,2,678,163,706,233,0.903967917
36,3,1030,201,1058,264,0.903905392
36,5,258,274,301,357,0.906294048
36,6,1080,359,1117,433,0.837002754
36,7,959,94,978,142,0.897432804
36,8,1169,141,1201,198,0.874073088
36,18,457,430,506,526,0.915164649
36,16,902,233,933,308,0.918397725
36,14,808,103,833,158,0.868946612
36,15,811,57,836,103,0.893977106
36,9,609,164,641,225,0.902391732
36,13,520,408,584,505,0.907449245
36,10,879,210,905,280,0.884701967
36,1,778,415,819,511,0.905000687
37,2,674,164,706,233,0.910546005
37,3,1027,201,1055,264,0.89817971
37,5,250,275,297,357,0.910836339
37,6,1068,379,1102,443,0.868211567
37,7,958,94,977,142,0.897904456
37,8,1171,140,1202,198,0.88023603
37,18,454,428,505,528,0.934129
37,16,900,233,933,309,0.910622418
37,14,806,104,832,159,0.863143802
37,15,810,57,834,104,0.871293306
37,9,608,164,639,226,0.907469869
37,13,518,408,581,504,0.923611462
37,10,875,210,901,279,0.896560967
37,1,765,415,807,509,0.888161957
37,19,581,406,613,486,0.902110755
38,2,672,165,706,234,0.917102993
38,3,1025,201,1053,265,0.906593382
38,5,245,276,294,358,0.929022431
38,6,1058,364,1105,447,0.872873366
38,7,958,94,976,143,0.90413034
38,8,1173,140,1202,199,0.874668658
38,18,452,427,502,531,0.932273924
38,16,900,233,934,309,0.920155942
38,14,805,104,831,159,0.873649716
38,15,808,57,831,104,0.851583004
38,9,607,164,638,226,0.895916402
38,13,517,408,579,505,0.929549813
38,10,872,210,897,280,0.906203866
38,19,583,408,617,487,0.911189198
38,20,1266,286,1279,368,0.852602005
39,2,670,165,705,234,0.919808567
39,3,1025,201,1051,266,0.899447322
39,5,242,277,292,358,0.928728163
39,6,1051,374,1097,448,0.806438506
39,7,957,95,975,143,0.90062803
39,8,1174,140,1203,199,0.870583653
39,18,451,428,499,533,0.930782437
39,16,900,234,934,310,0.913083732
39,14,803,105,830,159,0.863963604
39,15,807,57,826,103,0.81388694
39,9,605,165,635,227,0.883774221
39,13,516,407,573,505,0.918007076
39,10,866,210,895,281,0.871827126
39,19,584,410,621,488,0.899303257
39,20,1262,284,1279,368,0.846945941
39,1,733,437,779,508,0.844488204
40,2,669,166,704,235,0.919507563
40,3,1022,201,1049,267,0.907280087
40,5,242,277,289,359,0.922525346
40,6,1058,364,1097,438,0.826889336
40,7,955,95,974,144,0.901932418
40,8,1176,140,1203,199,0.869484901
40,18,448,429,497,534,0.929577529
40,16,901,234,935,309,0.919186711
40,14,802,105,829,160,0.875438094
40,15,805,57,823,102,0.842109144
40,9,605,165,631,227,0.882325828
40,13,516,404,565,505,0.931622982
40,10,861,211,891,283,0.88677305
40,19,584,411,626,489,0.898125112
40,20,1256,282,1279,368,0.873310268
40,1,718,455,762,507,0.817504346
41,2,667,166,703,235,0.914989293
41,3,1019,201,1047,267,0.912489176
41,5,241,276,286,359,0.921479225
41,6,1056,363,1094,434,0.84566921
41,7,953,95,973,144,0.905635476
41,8,1177,140,1203,199,0.883941174
41,18,443,429,494,535,0.926486492
41,16,902,234,935,310,0.93244952
41,14,802,106,828,160,0.876606524
41,15,805,57,820,100,0.847525716
41,9,604,165,628,227,0.871386588
41,13,514,401,558,504,0.905160725
41,10,855,212,887,284,0.901872933
41,19,584,410,634,489,0.907941461
41,20,1250,281,1279,367,0.82536006
41,1,704,430,756,508,0.937624335
42,2,666,166,700,235,0.902424693
42,3,1016,203,1044,268,0.909922957
42,5,241,275,284,359,0.91448915
42,6,1039,364,1089,446,0.906996548
42,7,951,96,971,145,0.915921271
42,8,1176,141,1203,200,0.900600016
42,18,438,430,493,535,0.919203699
42,16,902,234,936,311,0.940021694
42,14,801,106,827,161,0.877821982
42,15,804,57,819,100,0.852242529
42,9,605,165,625,228,0.86482209
42,13,511,399,551,503,0.919593453
42,10,852,214,882,285,0.913466156
42,19,586,409,635,488,0.92083329
42,20,1241,281,1279,368,0.892686307
42,1,697,426,747,510,0.909912705
43,2,666,166,696,236,0.904139757
43,3,1013,204,1041,270,0.903233945
43,5,240,275,280,359,0.907123208
43,6,1030,379,1080,452,0.887557745
43,7,949,97,970,146,0.905737579
43,8,1176,144,1204,201,0.902533531
43,18,433,430,491,536,0.916216791
43,16,902,235,936,311,0.935091615
43,14,801,107,825,161,0.884701788
43,15,802,59,817,101,0.850202501
43,9,604,166,622,229,0.85849297
43,13,505,397,544,502,0.90677166
43,10,850,217,875,286,0.886136532
43,19,589,408,637,487,0.901482284
43,20,1233,282,1276,369,0.901468098
44,2,666,167,691,236,0.880294025
44,3,1011,205,1037,270,0.89318186
44,5,240,274,275,359,0.9006356
44,6,1025,382,1075,456,0.884290397
44,7,948,99,968,147,0.890757978
44,8,1175,146,1204,202,0.890106738
44,18,429,430,489,537,0.917100489
44,16,902,236,937,312,0.936126292
44,14,800,107,823,161,0.894395888
44,15,800,58,816,102,0.8276245
44,9,600,166,620,229,0.879463077
44,13,499,396,536,501,0.901759028
44,10,845,218,870,286,0.885452986
44,19,595,405,641,486,0.916922927
44,20,1226,283,1273,370,0.932948232
44,1,678,424,741,510,0.937882304
45,2,664,166,686,236,0.88207227
45,3,1007,206,1033,271,0.895989895
45,5,238,273,269,359,0.893457472
45,6,1032,373,1073,451,0.856515229
45,7,947,99,966,146,0.891115248
45,8,1173,147,1205,203,0.893196225
45,18,427,430,485,537,0.922314584
45,16,901,236,936,312,0.93601042
45,14,799,107,821,161,0.879485369
45,15,797,59,813,102,0.8630988
45,9,595,166,618,229,0.88790673
45,13,491,396,529,501,0.920688689
45,10,839,219,863,287,0.889270782
45,19,603,403,654,485,0.899838805
45,20,1221,284,1267,372,0.930417538
45,1,669,422,735,509,0.921620905
46,2,661,167,681,237,0.865151703
46,3,1004,206,1028,271,0.900741458
46,5,236,273,263,358,0.889026403
46,6,1023,370,1070,452,0.912110567
46,7,945,99,963,146,0.892980516
46,8,1171,148,1205,203,0.899534285
46,18,425,453,473,538,0.884687603
46,16,902,236,936,312,0.937869549
46,14,798,108,818,155,0.827320933
46,9,589,167,615,230,0.901513934
46,13,483,397,520,499,0.890059114
46,10,833,218,857,287,0.87433809
46,19,606,402,659,485,0.908277333
46,20,1218,286,1260,373,0.924734712
46,1,663,419,725,506,0.9215312
47,2,657,167,677,236,0.877654254
47,3,999,206,1023,271,0.904957354
47,5,233,272,257,358,0.888484538
47,6,1017,369,1067,455,0.930077493
47,7,943,98,961,146,0.898596704
47,8,1169,149,1204,204,0.902370274
47,18,421,461,469,541,0.881009817
47,16,902,236,935,311,0.933007896
47,14,797,107,815,159,0.839226365
47,9,584,167,613,230,0.916205108
47,13,473,398,513,500,0.89261657
47,10,824,218,852,287,0.886787951
47,19,609,400,657,485,0.901791036
47,20,1213,287,1253,373,0.906554103
47,1,660,415,715,500,0.900674939
47,15,787,60,806,103,0.851290166
48,2,653,166,672,237,0.876144707
48,3,993,206,1018,272,0.898036957
48,5,228,273,252,358,0.868317068
48,6,1012,370,1063,458,0.930355728
48,7,940,98,958,147,0.889148533
48,8,1166,149,1204,204,0.871001422
48,18,417,465,463,542,0.897704124
48,16,902,236,933,312,0.914795399
48,14,794,107,812,161,0.869099379
48,9,579,167,610,230,0.90393275
48,13,467,400,505,503,0.88617003
48,10,816,218,847,289,0.900747001
48,19,612,397,657,482,0.916392148
48,20,1204,288,1247,373,0.925826371
48,1,658,438,697,495,0.907697022
48,15,781,61,802,104,0.863996685
49,2,646,167,668,237,0.877283156
49,3,986,206,1013,273,0.909028113
49,5,220,273,245,359,0.890210927
49,6,1005,372,1058,460,0.935311139
49,7,937,99,954,147,0.89317894
49,8,1163,149,1203,205,0.883616209
49,18,411,470,460,544,0.881041348
49,16,902,236,931,312,0.881746113
49,14,790,108,808,163,0.823341012
49,9,576,168,606,231,0.904744267
49,13,462,403,496,504,0.888607323
49,10,807,219,842,291,0.884998679
49,19,616,395,657,476,0.909575582
49,20,1197,289,1240,373,0.923309982
49,1,654,442,687,494,0.890350401
49,15,777,61,798,104,0.817517519
49,21,676,407,702,469,0.879772425
50,2,638,168,663,238,0.90994221
50,3,979,208,1007,274,0.905540645
50,5,211,273,239,360,0.885451674
50,6,997,374,1054,463,0.936116993
50,7,933,100,950,148,0.894677401
50,8,1161,149,1202,205,0.884698272
50,18,405,472,456,544,0.822922707
50,16,901,237,928,312,0.861796379
50,14,785,109,804,164,0.874219418
50,9,571,169,602,231,0.901418805
50,13,457,404,489,506,0.877854586
50,10,800,220,836,292,0.879557192
50,19,616,394,652,474,0.913542926
50,20,1190,289,1232,376,0.937955737
50,1,649,440,681,494,0.894260883
50,21,672,404,696,467,0.900932729
51,2,630,168,659,238,0.906474531
51,3,973,209,1001,275,0.903753459
